09:35:12.884 |V| JetEnvironment                | :1                 | JetEnvironment is initiating startup.
09:35:39.156 |V| MetadataAssembly              | CacheJobService:50 | Could not load referenced assembly 0x23000003 “System.Security.Principal.Windows, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.156 |V| MetadataAssembly              | JetPool(S) #4:17   | Could not load referenced assembly 0x23000004 “System.Security.AccessControl, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.156 |V| MetadataAssembly              | CacheJobService:50 | Could not load referenced assembly 0x23000004 “System.Security.AccessControl, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.161 |V| AssembliesDiagnostics         | JetPool(S) #4:17   | <Measured> "Load[System.Reflection.DispatchProxy]"  time=31ms
09:35:39.161 |V| AssembliesDiagnostics         | CacheJobService:50 | <Measured> "Load[System.Reflection.Emit]"  time=26ms
09:35:39.161 |V| AssemblyInfoDatabase          | JetPool(S) #7:20   | Failed to fetch assembly name and id from /Users/home/Documents/Unity/Coding/Assets/Plugins/Editor/JetBrains.RiderFlow/UnityEngine.CoreModule.dll
09:35:39.161 |V| AssemblyInfoDatabase          | JetPool(S) #7:20   | Failed to fetch assembly name and id from /Users/home/Documents/Unity/Coding/Assets/Plugins/Editor/JetBrains.RiderFlow/UnityEngine.CoreModule.exe
09:35:39.165 |V| AssemblyInfoDatabase          | JetPool(S) #7:20   | Failed to fetch assembly name and id from /Users/home/Documents/Unity/Coding/Assets/Plugins/Editor/JetBrains.RiderFlow/UnityEngine.CoreModule.winmd
09:35:39.174 |V| MetadataAssembly              | JetPool(S) #2:15   | Could not load referenced assembly 0x23000002 “Microsoft.Win32.Registry, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.174 |V| AssembliesDiagnostics         | JetPool(S) #1:14   | <Measured> "Load[JetBrains.Lifetimes]"  time=126ms
09:35:39.174 |V| MetadataAssembly              | JetPool(S) #2:15   | Could not load referenced assembly 0x23000003 “System.Security.Principal.Windows, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.174 |V| MetadataAssembly              | JetPool(S) #2:15   | Could not load referenced assembly 0x23000004 “System.Security.AccessControl, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.174 |V| MetadataAssembly              | JetPool(S) #6:19   | Could not load referenced assembly 0x23000002 “Microsoft.Win32.Registry, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.174 |V| MetadataAssembly              | JetPool(S) #6:19   | Could not load referenced assembly 0x23000003 “System.Security.Principal.Windows, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.174 |V| MetadataAssembly              | JetPool(S) #6:19   | Could not load referenced assembly 0x23000004 “System.Security.AccessControl, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.179 |V| MetadataAssembly              | CacheJobService:50 | Could not load referenced assembly 0x23000002 “Microsoft.Win32.Registry, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.185 |V| MetadataAssembly              | CacheJobService:50 | Could not load referenced assembly 0x23000003 “System.Security.Principal.Windows, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.185 |V| MetadataAssembly              | CacheJobService:50 | Could not load referenced assembly 0x23000004 “System.Security.AccessControl, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.189 |V| AssembliesDiagnostics         | CacheJobService:50 | <Measured> "Load[System.Runtime.Serialization.Primitives]"  time=28ms
09:35:39.194 |V| MetadataAssembly              | JetPool(S) #2:15   | Could not load referenced assembly 0x23000002 “Microsoft.Win32.Registry, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.194 |V| MetadataAssembly              | JetPool(S) #2:15   | Could not load referenced assembly 0x23000003 “System.Security.Principal.Windows, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.194 |V| MetadataAssembly              | JetPool(S) #2:15   | Could not load referenced assembly 0x23000004 “System.Security.AccessControl, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.194 |V| MetadataAssembly              | JetPool(S) #4:17   | Could not load referenced assembly 0x23000002 “Microsoft.Win32.Registry, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.194 |V| MetadataAssembly              | JetPool(S) #4:17   | Could not load referenced assembly 0x23000003 “System.Security.Principal.Windows, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.198 |V| MetadataAssembly              | JetPool(S) #4:17   | Could not load referenced assembly 0x23000004 “System.Security.AccessControl, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.198 |V| AssembliesDiagnostics         | JetPool(S) #4:17   | <Measured> "Load[System.Security.Cryptography.Algorithms]"  time=23ms
09:35:39.206 |V| MetadataAssembly              | JetPool(S) #6:19   | Could not load referenced assembly 0x23000002 “Microsoft.Win32.Registry, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.206 |V| MetadataAssembly              | JetPool(S) #6:19   | Could not load referenced assembly 0x23000003 “System.Security.Principal.Windows, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.206 |V| MetadataAssembly              | JetPool(S) #1:14   | Could not load referenced assembly 0x23000002 “Microsoft.Win32.Registry, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.206 |V| MetadataAssembly              | JetPool(S) #6:19   | Could not load referenced assembly 0x23000004 “System.Security.AccessControl, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.207 |V| MetadataAssembly              | JetPool(S) #1:14   | Could not load referenced assembly 0x23000003 “System.Security.Principal.Windows, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.207 |V| MetadataAssembly              | JetPool(S) #1:14   | Could not load referenced assembly 0x23000004 “System.Security.AccessControl, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.207 |V| AssembliesDiagnostics         | JetPool(S) #6:19   | <Measured> "Load[System.ServiceModel.Http]"  time=28ms
09:35:39.207 |V| AssembliesDiagnostics         | JetPool(S) #1:14   | <Measured> "Load[System.Security.SecureString]"  time=28ms
09:35:39.212 |V| MetadataAssembly              | CacheJobService:50 | Could not load referenced assembly 0x23000002 “Microsoft.Win32.Registry, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.212 |V| MetadataAssembly              | CacheJobService:50 | Could not load referenced assembly 0x23000003 “System.Security.Principal.Windows, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.215 |V| MetadataAssembly              | CacheJobService:50 | Could not load referenced assembly 0x23000004 “System.Security.AccessControl, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.216 |V| AssembliesDiagnostics         | CacheJobService:50 | <Measured> "Load[System.ServiceModel.NetTcp]"  time=25ms
09:35:39.227 |V| MetadataAssembly              | JetPool(S) #1:14   | Could not load referenced assembly 0x23000002 “Microsoft.Win32.Registry, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.227 |V| MetadataAssembly              | JetPool(S) #1:14   | Could not load referenced assembly 0x23000003 “System.Security.Principal.Windows, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.227 |V| MetadataAssembly              | JetPool(S) #1:14   | Could not load referenced assembly 0x23000004 “System.Security.AccessControl, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.231 |V| MetadataAssembly              | JetPool(S) #2:15   | Could not load referenced assembly 0x23000002 “Microsoft.Win32.Registry, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.231 |V| MetadataAssembly              | JetPool(S) #6:19   | Could not load referenced assembly 0x23000002 “Microsoft.Win32.Registry, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.239 |V| MetadataAssembly              | JetPool(S) #6:19   | Could not load referenced assembly 0x23000003 “System.Security.Principal.Windows, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.239 |V| MetadataAssembly              | JetPool(S) #2:15   | Could not load referenced assembly 0x23000003 “System.Security.Principal.Windows, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.239 |V| MetadataAssembly              | JetPool(S) #4:17   | Could not load referenced assembly 0x23000002 “Microsoft.Win32.Registry, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.240 |V| MetadataAssembly              | JetPool(S) #6:19   | Could not load referenced assembly 0x23000004 “System.Security.AccessControl, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.240 |V| MetadataAssembly              | JetPool(S) #2:15   | Could not load referenced assembly 0x23000004 “System.Security.AccessControl, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.240 |V| MetadataAssembly              | CacheJobService:50 | Could not load referenced assembly 0x23000002 “Microsoft.Win32.Registry, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.240 |V| MetadataAssembly              | JetPool(S) #4:17   | Could not load referenced assembly 0x23000003 “System.Security.Principal.Windows, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.240 |V| MetadataAssembly              | CacheJobService:50 | Could not load referenced assembly 0x23000003 “System.Security.Principal.Windows, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.240 |V| MetadataAssembly              | JetPool(S) #4:17   | Could not load referenced assembly 0x23000004 “System.Security.AccessControl, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.240 |V| MetadataAssembly              | CacheJobService:50 | Could not load referenced assembly 0x23000004 “System.Security.AccessControl, Version=4.1.0.0, Culture=neutral, PublicKeyToken=b03f5f7f11d50a3a” from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/NetStandard/compat/2.1.0/shims/netfx/mscorlib.dll.
09:35:39.240 |V| AssembliesDiagnostics         | JetPool(S) #1:14   | <Measured> "Load[System.Threading.Overlapped]"  time=32ms
09:35:39.240 |V| AssembliesDiagnostics         | CacheJobService:50 | <Measured> "Load[System.Xml.XPath.XDocument]"  time=24ms
09:35:39.240 |V| AssembliesDiagnostics         | JetPool(S) #4:17   | <Measured> "Load[System.ServiceModel.Security]"  time=33ms
09:35:39.240 |V| AssembliesDiagnostics         | JetPool(S) #6:19   | <Measured> "Load[System.Threading.Tasks.Extensions]"  time=32ms
09:35:39.240 |V| AssembliesDiagnostics         | JetPool(S) #2:15   | <Measured> "Load[System.ServiceModel.Primitives]"  time=33ms
09:35:39.241 |V| AssemblyInfoDatabase          | JetPool(S) #7:20   | Failed to fetch assembly name and id from /Users/home/Documents/Unity/Coding/Assets/Plugins/Editor/JetBrains.RiderFlow/UnityEngine.IMGUIModule.dll
09:35:39.241 |V| AssemblyInfoDatabase          | JetPool(S) #7:20   | Failed to fetch assembly name and id from /Users/home/Documents/Unity/Coding/Assets/Plugins/Editor/JetBrains.RiderFlow/UnityEngine.IMGUIModule.exe
09:35:39.241 |V| AssemblyInfoDatabase          | JetPool(S) #7:20   | Failed to fetch assembly name and id from /Users/home/Documents/Unity/Coding/Assets/Plugins/Editor/JetBrains.RiderFlow/UnityEngine.IMGUIModule.winmd
09:35:39.241 |V| AssemblyInfoDatabase          | JetPool(S) #4:17   | Failed to fetch assembly name and id from /Applications/Unity/Hub/Editor/2021.3.5f1/PlaybackEngines/LinuxStandaloneSupport/mscorlib.dll
09:35:39.242 |V| AssemblyInfoDatabase          | JetPool(S) #6:19   | Failed to fetch assembly name and id from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/PlaybackEngines/MacStandaloneSupport/mscorlib.dll
09:35:39.245 |V| AssemblyInfoDatabase          | JetPool(S) #6:19   | Failed to fetch assembly name and id from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/PlaybackEngines/MacStandaloneSupport/mscorlib.exe
09:35:39.245 |V| AssemblyInfoDatabase          | JetPool(S) #4:17   | Failed to fetch assembly name and id from /Applications/Unity/Hub/Editor/2021.3.5f1/PlaybackEngines/LinuxStandaloneSupport/mscorlib.exe
09:35:39.246 |V| AssemblyInfoDatabase          | JetPool(S) #1:14   | Failed to fetch assembly name and id from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/Managed/mscorlib.dll
09:35:39.246 |V| AssemblyInfoDatabase          | JetPool(S) #1:14   | Failed to fetch assembly name and id from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/Managed/mscorlib.exe
09:35:39.246 |V| AssemblyInfoDatabase          | JetPool(S) #1:14   | Failed to fetch assembly name and id from /Applications/Unity/Hub/Editor/2021.3.5f1/Unity.app/Contents/Managed/mscorlib.winmd
