23:06:31.669 |V| JetEnvironment                | :1                 | JetEnvironment is initiating startup.
23:09:08.856 |V| AsyncCommitServiceImpl        | :1                 | Commit for (7pcs)[JetBrains.ReSharper.Daemon.Impl.DaemonImpl, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RazorTagHelperCache, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::ContextConsumer.OnCommittedPsiHandler::ContextHighlighterPsiFileView(ClientId(Host)), JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MvcControllersProvider_4d79ec89-1666-4a76-9afd-f7af48e59835::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::SourceRoutingAttributesProvider_1f1b4263-254b-4610-9cc7-d8fd5f401c26::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RoutingConventionsProvider_20519a5a-8456-40d9-88c8-d02b55540b64::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MinimalApiDeclarationsProvider_53f86947-ff66-4a0d-90b9-6aee7b6f99ec::Commit]
23:09:08.857 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by BeforeCommit
23:09:08.857 |V| PsiFiles                      | :1                 | Commit is started
23:09:08.857 |V| PsiFiles                      | :1                 | Starting batch. Files 0 to 1 of 1
23:09:08.857 |V| PsiFiles                      | :1                 | CommitProcessAsync2::Execute sync=False
23:09:08.857 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::6693d7a8-ee59-4837-939a-acec678dcd04 started
23:09:08.857 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::6693d7a8-ee59-4837-939a-acec678dcd04::myPsiJob started
23:09:08.858 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:09:08.858 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
23:09:08.858 |V| PsiFiles                      | :1                 | CommitProcessAsync2::OnPsiBuilt: NeedCachesUpdate=True
23:09:08.858 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::6693d7a8-ee59-4837-939a-acec678dcd04::myParticipantsJob started
23:09:08.858 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::6693d7a8-ee59-4837-939a-acec678dcd04::myPsiJob finished
23:09:08.860 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RazorTagHelperCache, no delay
23:09:08.860 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:09:08.860 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
23:09:08.860 |V| PsiFiles                      | :1                 | CommitProcessAsync2::OnSuccess
23:09:08.860 |V| PsiFiles                      | :1                 | Batch completed. IsFailured=False
23:09:08.860 |V| PsiFiles                      | :1                 | Sync final action
23:09:08.860 |V| PsiFiles                      | :1                 | Commit is finished
23:09:08.860 |V| PsiFiles                      | :1                 | Batch succeeded
23:09:08.860 |V| PsiFiles                      | :1                 | Nothing to start
23:09:08.861 |V| AsyncCommitServiceImpl        | :1                 | Execute after commit actions
23:09:08.861 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MvcControllersProvider_4d79ec89-1666-4a76-9afd-f7af48e59835::Commit
23:09:08.861 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::SourceRoutingAttributesProvider_1f1b4263-254b-4610-9cc7-d8fd5f401c26::Commit
23:09:08.861 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RoutingConventionsProvider_20519a5a-8456-40d9-88c8-d02b55540b64::Commit
23:09:08.861 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MinimalApiDeclarationsProvider_53f86947-ff66-4a0d-90b9-6aee7b6f99ec::Commit
23:09:08.861 |V| PsiFiles                      | :1                 | OnBatchSucceeded completed
23:09:08.861 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::6693d7a8-ee59-4837-939a-acec678dcd04::myParticipantsJob finished
23:09:08.861 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::6693d7a8-ee59-4837-939a-acec678dcd04 finished
23:09:08.861 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::ContextConsumer.OnCommittedPsiHandler::ContextHighlighterPsiFileView(ClientId(Host))
23:09:08.889 |V| UnityMarkupHost               | :1                 | Started suppression: Typing session.
23:09:08.893 |V| RiderCommandProcessorHost     | :1                 | >>> Start command 'Smart backspace'
23:09:08.893 |V| RiderCommandProcessorHost     | :1                 | <<< End command 'Smart backspace'
23:09:08.893 |V| RiderCommandProcessorHost     | :1                 | >>> Start command 'TextControl.Backspace'
23:09:08.894 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by OnBeforeDocumentChanged
23:09:08.894 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by StateWithDescription
23:09:08.894 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by ProcessState
23:09:08.894 |V| DaemonImpl                    | :1                 | DaemonStateChanged: /Users/home/Documents/Unity/Coding/Assets/Scripts/PlayerController.cs INVALIDATED File will be reanalysed. Indicator: Invalid File will be reanalysed, Process: OFF
23:09:08.894 |V| UnityDaemonHost               | :1                 | DaemonState -> INVALIDATED, HighlightingProgressState -> OFF, Document: PlayerController.cs
23:09:08.894 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by StateWithDescription
23:09:08.895 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::ContextConsumer.OnCommittedPsiHandler::ContextHighlighterPsiFileView(ClientId(Host)), no delay
23:09:08.895 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::ContextConsumer.OnCommittedPsiHandler::ContextHighlighterPsiFileView(ClientId(Host))
23:09:08.895 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::ContextConsumer.OnCommittedPsiHandler::ContextHighlighterPsiFileView(ClientId(Host)), no delay
23:09:08.896 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:09:08.896 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
23:09:08.896 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by OnDocumentChanged
23:09:08.896 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::ContextConsumer.OnCommittedPsiHandler::ContextHighlighterPsiFileView(ClientId(Host))
23:09:08.896 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::ContextConsumer.OnCommittedPsiHandler::ContextHighlighterPsiFileView(ClientId(Host)), no delay
23:09:08.897 |V| RiderCommandProcessorHost     | :1                 | <<< End command 'TextControl.Backspace'
23:09:08.898 |V| UnityMarkupHost               | :1                 | Stopped suppression: Typing session. Remaining requests: 0.
23:09:08.898 |V| UnityMarkupHost               | :1                 | Suppressor was released.
23:09:08.913 |V| AsyncCommitServiceImpl        | JetPool(S) #7:20   | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::SourceRoutingAttributesProvider_d5fe715a-704d-4fa7-b6c8-0f3373a02225::Commit, no delay
23:09:08.913 |V| AsyncCommitServiceImpl        | JetPool(S) #1:14   | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RoutingConventionsProvider_4a7eaf15-69b2-4385-a05b-8edaf54a5e7e::Commit, no delay
23:09:08.914 |V| AsyncCommitServiceImpl        | JetPool(S) #2:15   | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MinimalApiDeclarationsProvider_d86555ec-bc35-44eb-8c4b-4506553b8f36::Commit, no delay
23:09:08.914 |V| AsyncCommitServiceImpl        | JetPool(S) #4:17   | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MvcControllersProvider_6d55e5f2-b24b-4e77-8c69-44e8c9ff5f50::Commit, no delay
23:09:08.965 |V| AsyncCommitServiceImpl        | :1                 | OnAlarm: trying to execute
23:09:08.966 |V| AsyncCommitServiceImpl        | :1                 | Commit for (7pcs)[JetBrains.ReSharper.Daemon.Impl.DaemonImpl, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RazorTagHelperCache, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::ContextConsumer.OnCommittedPsiHandler::ContextHighlighterPsiFileView(ClientId(Host)), JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::SourceRoutingAttributesProvider_d5fe715a-704d-4fa7-b6c8-0f3373a02225::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RoutingConventionsProvider_4a7eaf15-69b2-4385-a05b-8edaf54a5e7e::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MinimalApiDeclarationsProvider_d86555ec-bc35-44eb-8c4b-4506553b8f36::Commit, JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MvcControllersProvider_6d55e5f2-b24b-4e77-8c69-44e8c9ff5f50::Commit]
23:09:08.966 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by BeforeCommit
23:09:08.966 |V| PsiFiles                      | :1                 | Commit is started
23:09:08.966 |V| PsiFiles                      | :1                 | Starting batch. Files 0 to 1 of 1
23:09:08.966 |V| PsiFiles                      | :1                 | CommitProcessAsync2::Execute sync=False
23:09:08.966 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::b5600972-d126-4388-8bf1-1854a86d0ac1 started
23:09:08.966 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::b5600972-d126-4388-8bf1-1854a86d0ac1::myPsiJob started
23:09:08.967 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:09:08.967 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
23:09:08.967 |V| PsiFiles                      | :1                 | CommitProcessAsync2::OnPsiBuilt: NeedCachesUpdate=True
23:09:08.968 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::b5600972-d126-4388-8bf1-1854a86d0ac1::myParticipantsJob started
23:09:08.968 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::b5600972-d126-4388-8bf1-1854a86d0ac1::myPsiJob finished
23:09:08.969 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RazorTagHelperCache, no delay
23:09:08.970 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Daemon.Impl.DaemonImpl
23:09:08.970 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Daemon.Impl.DaemonImpl, no delay
23:09:08.970 |V| PsiFiles                      | :1                 | CommitProcessAsync2::OnSuccess
23:09:08.970 |V| PsiFiles                      | :1                 | Batch completed. IsFailured=False
23:09:08.970 |V| PsiFiles                      | :1                 | Sync final action
23:09:08.970 |V| PsiFiles                      | :1                 | Commit is finished
23:09:08.970 |V| PsiFiles                      | :1                 | Batch succeeded
23:09:08.970 |V| PsiFiles                      | :1                 | Nothing to start
23:09:08.972 |V| AsyncCommitServiceImpl        | :1                 | Execute after commit actions
23:09:08.972 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::SourceRoutingAttributesProvider_d5fe715a-704d-4fa7-b6c8-0f3373a02225::Commit
23:09:08.972 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::RoutingConventionsProvider_4a7eaf15-69b2-4385-a05b-8edaf54a5e7e::Commit
23:09:08.972 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MinimalApiDeclarationsProvider_d86555ec-bc35-44eb-8c4b-4506553b8f36::Commit
23:09:08.972 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::MvcControllersProvider_6d55e5f2-b24b-4e77-8c69-44e8c9ff5f50::Commit
23:09:08.972 |V| PsiFiles                      | :1                 | OnBatchSucceeded completed
23:09:08.972 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::b5600972-d126-4388-8bf1-1854a86d0ac1::myParticipantsJob finished
23:09:08.972 |V| PsiFiles                      | :1                 | CommitProcessAsync2::MapReduce::b5600972-d126-4388-8bf1-1854a86d0ac1 finished
23:09:08.973 |V| UnityMarkupHost               | :1                 | Started suppression: Typing session.
23:09:08.974 |V| RiderCommandProcessorHost     | :1                 | >>> Start command 'Smart backspace'
23:09:08.975 |V| RiderCommandProcessorHost     | :1                 | <<< End command 'Smart backspace'
23:09:08.975 |V| RiderCommandProcessorHost     | :1                 | >>> Start command 'TextControl.Backspace'
23:09:08.975 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by OnBeforeDocumentChanged
23:09:08.975 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by StateWithDescription
23:09:08.976 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by ProcessState
23:09:08.976 |V| DaemonImpl                    | :1                 | DaemonStateChanged: /Users/home/Documents/Unity/Coding/Assets/Scripts/PlayerController.cs INVALIDATED File will be reanalysed. Indicator: Invalid File will be reanalysed, Process: OFF
23:09:08.976 |V| UnityDaemonHost               | :1                 | DaemonState -> INVALIDATED, HighlightingProgressState -> OFF, Document: PlayerController.cs
23:09:08.976 |V| DaemonImpl                    | :1                 | CreateDaemonForDocument <Assembly-CSharp>\Assets\Scripts\PlayerController.cs by StateWithDescription
23:09:08.977 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::ContextConsumer.OnCommittedPsiHandler::ContextHighlighterPsiFileView(ClientId(Host))
23:09:08.977 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::ContextConsumer.OnCommittedPsiHandler::ContextHighlighterPsiFileView(ClientId(Host)), no delay
23:09:08.977 |V| AsyncCommitServiceImpl        | :1                 | DropRequest for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::ContextConsumer.OnCommittedPsiHandler::ContextHighlighterPsiFileView(ClientId(Host))
23:09:08.977 |V| AsyncCommitServiceImpl        | :1                 | RequestCommit for JetBrains.ReSharper.Psi.RetryingAsyncCommitClient::ContextConsumer.OnCommittedPsiHandler::ContextHighlighterPsiFileView(ClientId(Host)), no delay
